executor_p,solver_p,preconditioner_p,executor_U,solver_U,preconditioner_U,resolution,omp_threads,mpi_ranks,node,log_id,setup_time,run_time,number_of_iterations_p,number_of_iterations_U,init_linear_solve_p,linear_solve_p,init_linear_solve_U,linear_solve_U
reference,PCG,none,Serial,PBiCGStab,DILU,90,None,0,nla-gpu1.ianm.kit.edu,a84b0eb6682584e4935e8d62f7815a7b,16.100375,102.945072,9255.0,125.0,301223.0,12076147.0,4936050.0,79056589.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,90,None,0,nla-gpu1.ianm.kit.edu,9d4166b2d80d2b26d16ede1acac8a8a6,14.571734,66.325741,21652.0,125.0,298107.0,10496657.0,4964866.0,45637434.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,90,None,0,nla-gpu1.ianm.kit.edu,5a607df0244005e20b74449a1658aa81,13.946638,41.271347,6197.0,125.0,297553.0,10169161.0,4976572.0,26674558.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,90,None,0,nla-gpu1.ianm.kit.edu,581a4c77dcf5cf64932b8dd8caf86c28,14.656651,110.291236,2808.0,125.0,293996.0,10255722.0,4955938.0,88304675.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,90,None,0,nla-gpu1.ianm.kit.edu,23d25832c822477cb4c33b9431380077,10.712296,57.676797,2436.0,125.0,300787.0,7121403.0,4997671.0,38415475.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,90,None,0,nla-gpu1.ianm.kit.edu,89d39039ebb5908f98bd06f049bf1a78,13.696135,39.951977,9253.0,125.0,300609.0,9885534.0,4976152.0,25317448.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,90,None,0,nla-gpu1.ianm.kit.edu,f800c0e2e856a4946a37c306b086394f,24.801958,192.718518,9256.0,125.0,301095.0,20760638.0,4951800.0,164355663.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,bfeae968ce111c41db1ac42013930913,10.103103,28.193988,6621.0,125.0,209217.0,7255984.0,3440911.0,18074768.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,f5da59db1b06b1e8c9f1b17e35d45182,9.878481,27.883964,49.0,125.0,209106.0,7054053.0,3415951.0,17942711.0
reference,PCG,none,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,26813f15198c66a885ed21bbeb243821,9.743416,61.380662,8706.0,125.0,208438.0,7056683.0,3420779.0,49125272.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,b19532fc47b64cf5b47584b793eba3b5,10.410761,28.787131,4479.0,125.0,209044.0,7417908.0,3411514.0,18592133.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,56650a713bdb6f44ea29d76d87dbd033,10.454448,31.510851,4821.0,125.0,209235.0,6890245.0,3420912.0,17824428.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,5d7656fa0afe6e7227c5db368918f58f,9.206048,67.410907,2455.0,125.0,207220.0,6550808.0,3430988.0,52942947.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,4b9389fe399e0dadc35f0436191551bc,6.950061,39.590746,2556.0,125.0,210127.0,4230354.0,3434022.0,27206614.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,ada56225490c64e4874f1772dda05c9f,9.60701,27.221882,8706.0,125.0,210711.0,6851597.0,3465200.0,17337124.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,80,None,0,nla-gpu1.ianm.kit.edu,ed455533933cd34b71d1d21ecbb05b56,15.182906,123.074258,8499.0,125.0,209068.0,12209892.0,3432447.0,103174089.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,40553d2fea76b42e66bc47ff2a56867f,0.657115,0.693406,205.0,125.0,126.0,511328.0,1086.0,544465.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,13563b986f4c06fe2ecf46b80cdf94a7,0.591699,0.665091,25.0,125.0,126.0,456300.0,979.0,518166.0
reference,PCG,none,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,33f058c153d5fc66151169a2eee54397,0.122046,0.129947,281.0,125.0,119.0,140.0,935.0,670.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,b5544346845d32eb452c73efe7a8715e,0.649758,0.678791,103.0,125.0,124.0,502633.0,961.0,530967.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,ebdb421025c5314343ccbe74a91a1435,0.588074,0.637504,162.0,125.0,123.0,451123.0,996.0,496083.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,c7ddf01a50f34f563439eec6ba2c89a2,0.121692,0.130989,64.0,125.0,112.0,131.0,977.0,613.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,09011d8900f99b8ce732816f67a5440e,0.121309,0.130046,103.0,125.0,114.0,119.0,919.0,565.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,7f0545189c9cf07828c61c13bf2e06dc,0.586223,0.628135,281.0,125.0,112.0,444871.0,987.0,485608.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,5,None,0,nla-gpu1.ianm.kit.edu,40b457a8eede5083f667d51b7327940b,0.12234,0.131237,175.0,125.0,123.0,180.0,1049.0,773.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,4e47349aee2f0f6ad9752e14e111ea72,8.439517,22.566085,6636.0,125.0,173766.0,5987116.0,2795870.0,14469768.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,6ec629248c863d92950f96edd15ae55a,7.959357,23.232135,47.0,125.0,173241.0,5589724.0,2829401.0,14879465.0
reference,PCG,none,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,735f9ca244fbd33ef84a1b9dd772501b,7.595,46.537476,8105.0,125.0,175903.0,5382891.0,2797072.0,37122987.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,1cbb4bd0b4076b0705892f59601e9ccb,8.949344,27.894311,3811.0,125.0,171286.0,6176211.0,2783102.0,15538331.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,a75c1ca9fd8d66d35aa818a56ec77a91,8.207812,30.325133,11350.0,125.0,174511.0,5840356.0,2830032.0,18798866.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,d0d86261b8da263d56d46cebdf61ea50,7.321518,53.142121,2350.0,125.0,174527.0,5020263.0,2797243.0,41528908.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,8205a64601c4a8d8de61becac1215648,5.546276,30.566986,2388.0,125.0,172839.0,3254120.0,2803601.0,20608914.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,458759b3d1ea075eed9eb910b877269d,8.056084,23.007912,8105.0,125.0,172755.0,5984614.0,2811671.0,14859985.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,75,None,0,nla-gpu1.ianm.kit.edu,83cf8c11c5eae63b5da1249d878cc2c0,11.424995,89.908492,7563.0,125.0,170306.0,9102011.0,2797149.0,74642148.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,a3ea6dcb8a64a6e0a4880f141fd3b3db,0.799718,1.257723,1685.0,125.0,2909.0,620992.0,44364.0,976363.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,33166b35058b2ddc0ac7034514e2c393,0.750999,1.272915,36.0,125.0,2844.0,574377.0,44124.0,991076.0
reference,PCG,none,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,f8e204cbf299f19569b9ea0d8185412a,0.183867,0.387269,1826.0,125.0,2880.0,23396.0,44301.0,144786.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,18bca1a251288d876bfda80dd0ecda70,0.817958,1.231003,879.0,125.0,2890.0,632809.0,43728.0,946174.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,aa5fd7a40d2c4ef28c510af3c3d2b776,0.769236,1.304198,1263.0,125.0,2979.0,583683.0,44267.0,1017139.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,a01610260d67a2ecf638077478a2b321,0.181007,0.349525,389.0,125.0,2872.0,19985.0,43774.0,110632.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,b1531d53dbb92b48a69adb6eca797f4c,0.175695,0.332306,650.0,125.0,2990.0,13907.0,44700.0,93919.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,a37a6b76ba888e95d204f8415b0cf7c1,0.740999,1.206414,1826.0,125.0,2852.0,554145.0,45333.0,925245.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,20,None,0,nla-gpu1.ianm.kit.edu,067232ad880eeb41a89b23fb07953c65,0.199301,0.461644,1421.0,125.0,2895.0,39172.0,44023.0,219996.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,2fca2fcfe727f0b5246ec646f7de80a0,1.141063,2.21334,2166.0,125.0,9751.0,878990.0,154165.0,1594677.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,9572f5cb0e96233e6f29d30095224c7b,1.085009,2.348165,40.0,125.0,9475.0,807754.0,152983.0,1720056.0
reference,PCG,none,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,8f3d34ac4b63e1aa88fe5c5f3824942a,0.380591,1.399678,3099.0,125.0,9938.0,124655.0,155423.0,843133.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,f85e00da6cb51e351aea3f33215834ab,1.176845,2.356063,1591.0,125.0,10019.0,891439.0,153820.0,1732094.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,92f09469564f5f89cfb406b9af9e025e,1.119923,2.619717,2774.0,125.0,9695.0,830457.0,156282.0,1968327.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,375a19e28cee8d8073636697519314dc,0.37278,1.122089,575.0,125.0,9669.0,112017.0,151147.0,576461.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,75f1c573c067bf00a887ebe0eb976327,0.333892,0.920145,776.0,125.0,9476.0,72012.0,150699.0,389487.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,c8c861864c54c165b8059fa736f18f5c,1.064943,2.272343,3100.0,125.0,9590.0,794902.0,157768.0,1651522.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,30,None,0,nla-gpu1.ianm.kit.edu,4633cc4c68bb505798451daffa0c1fbf,0.462999,1.972807,2469.0,125.0,9648.0,204376.0,155914.0,1321997.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,d1938323f75914315d23cf0d9e48d4ac,6.024313,15.269467,5282.0,125.0,112315.0,4152798.0,1818253.0,9877117.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,0dfbfff4c803effd8e5c4ba5d19101a3,5.621726,15.986614,46.0,125.0,117607.0,4022130.0,1827738.0,10442917.0
reference,PCG,none,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,9e7b21a50dca9b9ff8fa11b403ce756f,4.541877,24.617626,6418.0,125.0,112987.0,2967715.0,1805311.0,18787824.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,94f467f9975ff6a9fd4dcc7cd01ce02c,5.903521,16.637201,4321.0,125.0,114425.0,4329505.0,1796719.0,11047311.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,968affd9a1afc041fec9eae5e772dc5e,5.65596,15.44862,4117.0,125.0,111284.0,3955249.0,1781823.0,10064493.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,b8c6cb0762be3d03a3c03ea4b52e63b7,4.310421,28.815173,1923.0,125.0,111842.0,2746693.0,1805202.0,21884292.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,b2ce0e299241d964975c5f0b6f992d45,3.39128,16.350364,2006.0,125.0,109435.0,1801970.0,1801589.0,11053841.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,5dba3cc3a47c5fe21f95474e27ebd261,5.589755,15.217883,6418.0,125.0,113167.0,3992547.0,1842881.0,9866395.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,65,None,0,nla-gpu1.ianm.kit.edu,e26a504735053eff930066dd1ed49643,6.72686,50.669838,6627.0,125.0,116885.0,5143034.0,1810005.0,41567774.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,4ec49fc40775c0f63f3d26eb1733095d,0.67299,0.77624,575.0,125.0,412.0,526091.0,5557.0,614303.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,7bea71c7279a1a4e3ce44769e57eb5f6,0.622034,0.776121,28.0,125.0,430.0,477954.0,5697.0,610351.0
reference,PCG,none,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,e44f413626f5a9729189a092876959a0,0.128166,0.146287,794.0,125.0,419.0,1408.0,5511.0,8066.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,0ef970a42ec98acfad828ccdd7ad4437,0.677919,0.777393,276.0,125.0,405.0,528625.0,5576.0,612025.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,94e047c9c2cb3b14b17102f1a2493e40,0.616916,0.75196,438.0,125.0,428.0,478132.0,5582.0,591210.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,6d9b9bb8a84572ec83b8798eb1463681,0.128291,0.146431,138.0,125.0,429.0,1141.0,5572.0,5145.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,6ecdb04b504dfb8e3cf78dd309b76797,0.127562,0.145122,269.0,125.0,433.0,904.0,5672.0,5278.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,d2a02101ba4ab51626db010003724db6,0.608842,0.744857,794.0,125.0,429.0,470874.0,5750.0,585954.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,10,None,0,nla-gpu1.ianm.kit.edu,d29341a1a6073c779debf0cf5e22a3d9,0.12886,0.150268,472.0,125.0,418.0,2200.0,5539.0,9219.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,0de0005e8422662e4db4e6eba8495b60,2.310846,5.481203,3454.0,125.0,35361.0,1684816.0,562248.0,3658682.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,6507d3e17caafdf34da7750ef11296c7,2.236739,5.739067,42.0,125.0,35476.0,1575213.0,555468.0,3884372.0
reference,PCG,none,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,1261d1eba27dbe6efc11d8973d26552c,1.233105,5.8141,4239.0,125.0,35508.0,637082.0,550140.0,3912545.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,e0e7e6d4878cee4386d9183aeb21aabd,2.364843,5.939558,3313.0,125.0,34686.0,1712717.0,542648.0,4130622.0
hip,GKOBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,a4d748f04e933fd198f79c0b85356bc5,2.290041,6.172905,3949.0,125.0,35636.0,1567752.0,558717.0,4267934.0
reference,PBiCGStab,DIC,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,1d9e45c801807632663a4a3bad9e442b,1.179843,6.117093,1247.0,125.0,35985.0,587551.0,561628.0,4287820.0
reference,PCG,DIC,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,c15e01e18a44f6983b403701a224e3ca,0.962352,4.056057,1282.0,125.0,36236.0,373663.0,550727.0,2225425.0
hip,GKOCG,none,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,cdc9cbc1d1cce5efe61ae5ca3ead5795,2.183169,5.467416,4239.0,125.0,35687.0,1551841.0,552416.0,3646710.0
reference,PBiCGStab,none,Serial,PBiCGStab,DILU,45,None,0,nla-gpu1.ianm.kit.edu,8b0d1cf08fae91d07ccc4c70a5558bc5,1.611342,9.498354,3934.0,125.0,35440.0,1008337.0,550007.0,7200915.0
hip,GKOCG,BJ,Serial,PBiCGStab,DILU,55,None,0,nla-gpu1.ianm.kit.edu,b4bce42335be0d4acb96a60a1fb1b3b6,3.675471,9.180169,4342.0,125.0,66973.0,2642176.0,1075424.0,5973784.0
hip,GKOIR,none,Serial,PBiCGStab,DILU,55,None,0,nla-gpu1.ianm.kit.edu,5f8a9c813404eb4033fe5a399dc195ed,3.510931,9.741304,43.0,125.0,67258.0,2500047.0,1074200.0,6414418.0
reference,PCG,none,Serial,PBiCGStab,DILU,55,None,0,nla-gpu1.ianm.kit.edu,c816d890dbffb3f717ed9e98271d8448,2.450111,12.459832,5305.0,125.0,70467.0,1433900.0,1095760.0,9074280.0
hip,GKOBiCGStab,BJ,Serial,PBiCGStab,DILU,55,None,0,nla-gpu1.ianm.kit.edu,294c733dfda430eb463991f8ca9df388,3.776095,9.678461,3286.0,125.0,67837.0,2668482.0,1093207.0,6388336.0
